index,norm_bid
745,0.9390243887901306
746,0.9599379897117616
747,0.9598958492279052
748,0.9586808681488036
749,0.969036102294922
750,0.9554139971733092
751,0.9488509893417358
752,0.9492419362068176
753,0.9812976121902466
754,0.948766589164734
755,0.9713587760925292
756,0.9662474989891052
757,0.9760589599609376
758,0.9818887710571288
759,0.8376582264900208
760,0.8281449675559998
761,0.8820160627365112
762,0.8796185851097107
763,0.9409108161926272
764,0.8804764151573181
765,0.9738805890083312
766,0.9545521140098572
767,0.9587727785110474
768,0.9810126423835754
769,0.9931229948997498
770,0.981675386428833
773,0.8621495366096497
774,0.8675957918167114
775,0.9746835231781006
778,0.9776733517646792
779,0.918224275112152
780,0.8543689250946045
781,0.9201117157936096
782,0.9938650131225586
784,0.8439716100692749
785,0.954063594341278
786,0.9239940643310548
787,0.8824662566184998
788,0.9581442475318908
789,0.9796004891395568
790,0.8355437517166138
791,0.9833333492279052
792,0.9523809552192688
793,0.969780206680298
794,0.9525542855262756
795,0.9599892497062684
796,0.9881965517997742
797,0.9794988632202148
798,0.8123249411582947
799,0.8085106611251831
800,0.8125
801,0.8635097742080688
802,0.9598214030265808
803,0.990592122077942
804,0.981502890586853
805,0.9814126491546632
806,0.9627329111099244
807,0.939047634601593
808,0.9250457286834716
809,0.9338338971138
810,0.9697181582450868
811,0.98432058095932
812,0.9829059839248656
813,0.9740259647369384
814,0.8873239159584045
815,0.9611830115318298
816,0.9825997948646544
817,0.9630606770515442
818,0.9620596170425416
819,0.9503051638603208
820,0.9481037855148317
821,0.9498505592346193
823,0.9826989769935608
824,0.9781619906425476
825,0.9313725233078004
826,0.9462460875511168
827,0.8369272351264954
828,0.9714285731315612
829,0.8359621167182922
830,0.9731113910675048
831,0.9601575136184692
832,0.925655961036682
833,0.9298245906829834
834,0.9546079635620116
835,0.9819639325141908
836,0.9876922965049744
837,0.9786477088928224
838,0.9751434326171876
