index,norm_bid
2044,0.9053497942386832
2045,0.9268292682926829
2046,0.9679487179487181
2047,0.9242424242424242
2048,0.9312248995983936
2049,0.9666666666666668
2050,0.9210526315789472
2052,0.915841584158416
2053,0.9206349206349206
2054,0.9124767225325884
2055,0.9090909090909092
2057,0.9190647482014388
2058,0.933609958506224
2060,0.9642857142857144
2062,0.912280701754386
2063,0.9213333333333332
2065,0.946236559139785
2066,0.9136690647482014
2068,0.9056244041944708
2071,0.9298618490967056
2074,0.9
2075,0.9171974522292994
2076,0.9338929695697796
2078,0.9078498293515358
2082,0.9079999999999999
2083,0.9274193548387096
2085,0.9248554913294798
2087,0.9625
2088,0.9029126213592232
2090,0.9102564102564102
2092,0.9493975903614458
2097,0.8145695364238411
2099,0.9404761904761904
2100,0.9289473684210526
2101,0.8366515837104073
2103,0.9302325581395348
2108,0.9032258064516128
2113,0.9021113243761996
2114,0.9299435028248588
2115,0.9245283018867924
2116,0.9198275862068964
2118,0.9523809523809524
2120,0.9271028037383178
2121,0.9484536082474226
2122,0.929853181076672
2126,0.925925925925926
2127,0.9578059071729956
2128,0.9295336787564766
2131,0.918560606060606
2132,0.9
2134,0.9345238095238096
2135,0.9079754601226994
2137,0.9383259911894272
2138,0.9194029850746268
2139,0.927710843373494
2140,0.92924126172208
2141,0.9219190968955786
2142,0.93625
2143,0.9346846846846848
2144,0.9343434343434344
2145,0.9635036496350364
2147,0.9230769230769232
2148,0.9315789473684212
2149,0.92991452991453
2150,0.924812030075188
2151,0.9104477611940298
2152,0.9066666666666666
2153,0.9284951974386341
2154,0.9096349491322562
2155,0.9196969696969696
2156,0.9292134831460674
2158,0.9049255441008018
2161,0.9184350132625996
2162,0.9368836291913216
2163,0.9345794392523364
2164,0.9295081967213116
2165,0.9235074626865672
2166,0.9230310262529832
2167,0.9319371727748692
2168,0.9284627092846272
2169,0.9250506414584742
2170,0.934959349593496
2172,0.92
2173,0.9279569892473118
2182,0.9275834011391376
2183,0.9108527131782944
2185,0.9080902586681344
2187,0.9405940594059404
2189,0.932475884244373
2190,0.9380530973451328
2191,0.9287338893100834
2192,0.9123434704830052
2193,0.8333333333333334
2194,0.9169811320754716
2195,0.9201213346814964
2196,0.906801007556675
2197,0.9308510638297872
2198,0.9394618834080718
2199,0.9240407204385278
2200,0.9042236763831052
2201,0.9289617486338798
2202,0.9310344827586208
2203,0.9193758127438232
2204,0.9272727272727272
2205,0.9085545722713864
2206,0.9722222222222222
2207,0.9375
2208,0.9047619047619048
2209,0.9362389023405971
2210,0.9196515004840272
2211,0.9229534510433388
2212,0.9302325581395348
2214,0.917653390742734
2216,0.9404761904761904
2217,0.9545753785385122
2218,0.9113924050632912
2219,0.919431279620853
2221,0.9212598425196852
2222,0.9580152671755724
2223,0.9163346613545816
2224,0.9387296233839236
2226,0.9219858156028368
2227,0.9275882704967086
2228,0.9285051067780872
2229,0.9666666666666668
2230,0.920754716981132
2231,0.9632034632034632
2232,0.918032786885246
2234,0.935096153846154
2235,0.941427050053248
2236,0.9515789473684212
2237,0.9239130434782608
2238,0.9218054672600128
2239,0.9327217125382264
2240,0.91156462585034
2241,0.9418457648546144
2242,0.9284951974386341
2243,0.9282907662082516
2244,0.9031657355679702
2245,0.9104477611940298
2246,0.8394160583941606
2247,0.9209621993127148
2248,0.9493359567142154
2249,0.9302325581395348
2250,0.9265858873841768
2251,0.9130434782608696
2253,0.8108108108108109
2254,0.9302325581395348
2256,0.9349145063430778
2257,0.925
2258,0.9525925925925924
2259,0.9277177006260672
2261,0.9291521486643438
2262,0.9367521367521368
2263,0.9343434343434344
2265,0.9706703910614524
2267,0.966804979253112
2273,0.932
2277,0.9387755102040816
2278,0.9302325581395348
2282,0.9681274900398408
2284,0.9266055045871558
2285,0.9501246882793016
2286,0.9390125847047436
2287,0.9830508474576272
2288,0.938095238095238
2290,0.9398186314921682
2291,0.9384615384615383
2293,0.9386068476977568
2295,0.9375
2296,0.9333333333333332
2298,0.9294696555494806
2299,0.9449838187702264
2300,0.9426751592356688
2301,0.9286523216308041
2302,0.9338280766852196
2303,0.9384615384615383
2304,0.9646643109540636
2311,0.9325842696629212
2312,0.9374149659863944
2313,0.9356223175965666
2314,0.9586206896551724
2317,0.9510869565217392
2318,0.9464285714285714
2319,0.9774436090225564
2320,0.9572254335260116
2321,0.8891650099403579
2322,0.9314586994727592
2323,0.9370314842578712
2324,0.9156729131175468
2325,0.9496644295302014
2326,0.9257641921397379
2329,0.9349289454001496
2330,0.9481373265157048
2332,0.9492988133764833
2333,0.9290416971470372
2334,0.9335324869305452
2335,0.8684210526315791
2336,0.95
2337,0.9230769230769232
2338,0.9222846441947564
2340,0.9268292682926829
2341,0.9596602972399152
2342,0.934156378600823
2343,0.9330628803245437
2346,0.9381947532236551
2347,0.9496919917864476
2348,0.954954954954955
2351,0.9544658493870404
2353,0.93124246079614
2354,0.9472259810554804
2355,0.9522058823529412
2357,0.8927062799211489
2358,0.950920245398773
2359,0.9344894026974953
2361,0.9498069498069498
2363,0.9330985915492958
2364,0.8499389995933306
2365,0.9814323607427056
2366,0.8963963963963963
2368,0.9478324761204996
2369,0.9359605911330048
2370,0.9499241274658572
2371,0.9401595744680852
2372,0.9357005758157391
2373,0.9302325581395348
2374,0.9206896551724136
2376,0.9466019417475728
2377,0.9391480730223124
2378,0.9541547277936964
2379,0.9266055045871558
2380,0.966542750929368
2381,0.948509485094851
2382,0.8039336201598033
2383,0.9512987012987012
2384,0.92
2386,0.8179271708683473
2387,0.9404686510449652
2388,0.96
2389,0.931372549019608
2391,0.9272727272727272
2395,0.9411764705882352
2396,0.9194630872483222
2397,0.927906976744186
2398,0.9268292682926829
2399,0.9546769527483124
2400,0.935374149659864
2403,0.8227543859649122
2404,0.9300095877277086
2405,0.9749430523917996
2406,0.9542743538767396
2407,0.9333333333333332
2408,0.96529284164859
2409,0.9298701298701298
2410,0.9347826086956522
2411,0.9600997506234414
2412,0.8979206049149339
2414,0.8805227131300559
2415,0.9490022172949002
2416,0.9615384615384616
2418,0.9565217391304348
2419,0.8454731109598366
2420,0.9573091849935316
2421,0.967032967032967
2422,0.9478672985781992
2423,0.9473684210526316
2424,0.9388646288209608
2425,0.9401709401709402
2426,0.8661637328862811
2428,0.946969696969697
2429,0.9447674418604652
2431,0.9433962264150944
2432,0.9090909090909092
2433,0.9514285714285714
2434,0.9425133689839572
2436,0.9659090909090908
2438,0.9446693657219972
2439,0.9288888888888888
2440,0.9305816135084428
2441,0.9494949494949496
2443,0.958974358974359
2445,0.9325842696629212
2446,0.9564596716630978
2447,0.9741060419235512
2449,0.9288537549407114
2450,0.9393258426966292
2451,0.960698689956332
2453,0.9331896551724138
2454,0.9548611111111112
2456,0.9297520661157024
2457,0.9319286871961102
2458,0.9324596774193548
2459,0.93
2460,0.8834291688447464
2461,0.8001019887812341
2462,0.8476720647773279
2475,0.9429280397022332
2480,0.8923591745677635
2491,0.9302325581395348
2495,0.9523809523809524
2496,0.9350982066609737
2508,0.936374549819928
2511,0.940484937545922
2520,0.9409751924721984
2522,0.9348079161816064
2525,0.8499765588373184
2526,0.9571678321678322
2527,0.9498039215686276
2531,0.9453302961275628
2532,0.948469006721434
2534,0.9464285714285714
2537,0.8878378378378379
2538,0.9577666428060128
2541,0.9023255813953488
2546,0.9586614173228346
2548,0.9333333333333332
2549,0.9492273730684326
2550,0.9458428680396644
2551,0.9535066981875492
2552,0.9579439252336448
2555,0.9411764705882352
2556,0.9434306569343066
2557,0.9702127659574468
2558,0.9592013888888888
2559,0.9439002671415849
2562,0.9294871794871796
2570,0.8617332035053554
2571,0.9339678762641284
2572,0.9516616314199396
2575,0.9570957095709572
2577,0.85
2579,0.9476309226932668
2585,0.9341040462427744
2588,0.9292649098474342
2590,0.9540229885057472
2599,0.9486373165618448
